ProjectID,BuildingID,ReportingConstructionType,Borough,Block,Lot,BIN,HouseNumber,StreetName,CountedRentalUnits,CountedHomeownershipUnits,AllCountedUnits,TotalBuildingUnits,BaseSquareFootage,Stories,BBL,Community Board,Council District,Census Tract,NTA,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Postcode
48910,946091,New Construction,2,5141,7501,2111961,2219,GIVAN AVENUE,0,0,0,79,6332,11,2051417501,10,12,46201,BX13,40.880255,-73.828008,40.880255,-73.828008,10475
51485,102762,Preservation,2,5529,7501,2124419,24,PENNYFIELD AVENUE,0,0,0,15,0,3,2055297501,10,13,118,BX52,40.809437,-73.802793,40.809437,-73.802793,10465
50282,983486,New Construction,2,5851,2098,2084826,6469,BROADWAY,86,0,86,86,4286,11,2058517501,8,11,345,BX22,40.904171,-73.896408,40.904171,-73.896408,10471
48254,316613,Preservation,3,147,2,3000324,365,JAY STREET,0,0,0,18,5250,6,3001470002,2,33,11,BK38,40.692624,-73.987267,40.692624,-73.987267,11201
61290,981208,New Construction,3,172,37,3000556,50,NEVINS STREET,129,0,129,129,12773,10,3001720037,2,33,41,BK38,40.687196,-73.981921,40.687196,-73.981921,11217
52701,127575,Preservation,3,179,7503,3000753,30,3 AVENUE,215,0,215,215,13500,11,3001797503,2,33,39,BK38,40.68581,-73.980385,40.68581,-73.980385,11217
50370,186479,Preservation,3,185,19,3000979,510,ATLANTIC AVENUE,202,0,202,202,10000,9,3001850019,2,33,39,BK38,40.685525,-73.98124,40.685525,-73.98124,11217
55219,221260,Preservation,3,232,1,3001727,79,CLARK STREET,0,0,0,301,450503,31,3002320001,2,33,1,BK09,40.697436,-73.992881,40.697436,-73.992881,11201
55219,222987,Preservation,3,238,35,3319420,2,CLINTON STREET,0,0,0,121,212656,13,3002380035,2,33,502,BK09,40.695959,-73.991612,40.695959,-73.991612,11201
50193,329481,Preservation,3,373,46,3323276,93,LUQUER STREET,8,0,8,8,5100,4,3003730046,6,39,65,BK33,40.67789,-74.001089,40.67789,-74.001089,11231
50193,808774,Preservation,3,373,46,3323275,95,LUQUER STREET,8,0,8,8,5000,4,3003730046,6,39,65,BK33,40.677882,-74.00106,40.677882,-74.00106,11231
52737,208752,Preservation,3,387,41,3005929,254,BERGEN STREET,7,0,7,7,6740,4,3003870041,2,33,71,BK38,40.684301,-73.98428,40.684301,-73.98428,11217
52737,208755,Preservation,3,388,9,3005964,258,BERGEN STREET,7,0,7,7,5376,4,3003880009,2,33,127,BK38,40.684037,-73.983602,40.684037,-73.983602,11217
59031,208771,Preservation,3,389,12,3005985,320,BERGEN STREET,3,0,3,3,0,3,3003890012,2,33,127,BK38,40.683104,-73.981208,40.683104,-73.981208,11217
59031,208772,Preservation,3,389,13,3005986,322,BERGEN STREET,11,0,11,11,0,4,3003890013,2,33,127,BK38,40.683082,-73.981154,40.683082,-73.981154,11217
59031,208777,Preservation,3,389,22,3005988,332,BERGEN STREET,8,0,8,8,0,4,3003890022,2,33,127,BK38,40.682975,-73.980876,40.682975,-73.980876,11217
50157,927198,New Construction,3,389,27,3000000,344,BERGEN STREET,24,0,24,24,6000,6,3003890028,2,33,127,BK38,40.682846,-73.980541,40.682846,-73.980541,11217
59031,388137,Preservation,3,395,48,3006284,579,WARREN STREET,8,0,8,8,0,4,3003950048,2,33,127,BK38,40.681591,-73.981392,40.681591,-73.981392,11217
51056,211091,Preservation,3,399,1,3006362,205,BOND STREET,0,0,0,5,1,4,3003990001,6,33,71,BK38,40.683162,-73.987395,40.683162,-73.987395,11217
52737,211091,Preservation,3,399,1,3006362,205,BOND STREET,5,0,5,5,4800,4,3003990001,6,33,71,BK38,40.683162,-73.987395,40.683162,-73.987395,11217
51056,216349,Preservation,3,411,11,3006598,190,BUTLER STREET,0,0,0,4,1,3,3004110011,6,33,71,BK38,40.682353,-73.987514,40.682353,-73.987514,11217
52737,216349,Preservation,3,411,11,3006598,190,BUTLER STREET,4,0,4,4,3750,3,3004110011,6,33,71,BK38,40.682353,-73.987514,40.682353,-73.987514,11217
52737,128902,Preservation,3,413,36,3006621,148,4 AVENUE,7,0,7,7,6700,4,3004130036,6,33,127,BK38,40.67986,-73.981396,40.67986,-73.981396,11217
52737,371080,Preservation,3,468,2,3008043,421,SMITH STREET,8,0,8,8,6156,4,3004680002,6,39,77,BK33,40.677602,-73.996384,40.677602,-73.996384,11231
50193,341859,Preservation,3,526,15,3008346,60,NELSON STREET,6,0,6,6,1336,4,3005260015,6,38,59,BK33,40.677863,-74.003674,40.677863,-74.003674,11231
50193,341863,Preservation,3,526,20,3008350,68,NELSON STREET,8,0,8,8,5100,4,3005260020,6,38,59,BK33,40.677822,-74.003526,40.677822,-74.003526,11231
50193,341864,Preservation,3,526,21,3008351,70,NELSON STREET,8,0,8,8,5100,4,3005260020,6,38,59,BK33,40.677811,-74.003486,40.677811,-74.003486,11231
50193,387264,Preservation,3,530,10,3008383,91,VERONA STREET,6,0,6,6,4625,3,3005300010,6,38,59,BK33,40.679663,-74.009338,40.679663,-74.009338,11231
57536,930918,Preservation,3,576,12,3396611,79,WOLCOTT STREET,0,0,0,21,17177,4,3005760012,6,38,53,BK33,40.676882,-74.012276,40.676882,-74.012276,11231
57536,906101,Preservation,3,576,24,3008624,71,WOLCOTT STREET,0,0,0,20,15262,4,3005760024,6,38,53,BK33,40.676753,-74.012081,40.676753,-74.012081,11231
57536,931118,Preservation,3,597,9,3397387,135,COFFEY STREET,0,0,0,20,13000,4,3005970009,6,38,53,BK33,40.676786,-74.014958,40.676786,-74.014958,11231
58860,149202,Preservation,3,718,30,3010685,354,41 STREET,16,0,16,16,0,4,3007180030,7,38,82,BK32,40.65204,-74.008231,40.65204,-74.008231,11232
58860,149203,Preservation,3,718,32,3010686,358,41 STREET,16,0,16,16,0,4,3007180032,7,38,82,BK32,40.652009,-74.008181,40.652009,-74.008181,11232
58860,153764,Preservation,3,775,63,3012678,555,49 STREET,8,0,8,8,0,4,3007750063,7,38,98,BK34,40.644961,-74.008547,40.644961,-74.008547,11220
59031,131213,Preservation,3,934,41,3018666,76,5 AVENUE,6,0,6,6,0,4,3009340041,6,39,12901,BK37,40.680691,-73.977574,40.680691,-73.977574,11217
52737,130199,Preservation,3,947,8,3019399,147,5 AVENUE,6,0,6,6,12000,4,3009470008,6,39,131,BK37,40.678081,-73.979317,40.678081,-73.979317,11217
52737,130195,Preservation,3,947,11,3019401,141,5 AVENUE,6,0,6,6,7200,4,3009470011,6,39,131,BK37,40.678212,-73.97923,40.678212,-73.97923,11217
52737,130217,Preservation,3,949,46,3019561,172,5 AVENUE,6,0,6,6,6804,4,3009490046,6,39,131,BK37,40.677501,-73.979731,40.677501,-73.979731,11217
52737,365968,Preservation,3,952,15,3019691,690,SACKETT STREET,4,0,4,4,5000,4,3009520015,6,39,131,BK37,40.67765,-73.981628,40.67765,-73.981628,11217
59031,383808,Preservation,3,952,67,3019733,677,UNION STREET,8,0,8,8,0,4,3009520067,6,39,131,BK37,40.677107,-73.982244,40.677107,-73.982244,11215
59031,383810,Preservation,3,955,39,3020066,680,UNION STREET,10,0,10,10,0,5,3009550039,6,39,133,BK37,40.676689,-73.981206,40.676689,-73.981206,11215
59031,355781,Preservation,3,955,52,3020075,643,PRESIDENT STREET,10,0,10,10,0,5,3009550052,6,39,133,BK37,40.676066,-73.981614,40.676066,-73.981614,11215
52737,810140,Preservation,3,962,1,3337460,77,GARFIELD PLACE,6,0,6,6,9000,3,3009620001,6,39,133,BK37,40.674439,-73.981416,40.674439,-73.981416,11215
52737,132750,Preservation,3,992,32,3021559,254,6 STREET,8,0,8,8,5775,4,3009920032,6,39,119,BK37,40.672515,-73.987967,40.672515,-73.987967,11215
44250,927161,New Construction,3,1028,7,3000000,487,4 AVENUE,0,0,0,8,2571,2,3010280007,6,39,139,BK37,40.668453,-73.990289,40.668453,-73.990289,11215
48908,139704,Preservation,3,1043,21,3023754,342,14 STREET,8,0,8,8,5370,4,3010430021,6,39,149,BK37,40.664547,-73.985474,40.664547,-73.985474,11215
52737,138899,Preservation,3,1098,52,3026397,439,13 STREET,8,0,8,8,6144,4,3010980052,6,39,151,BK37,40.663643,-73.981819,40.663643,-73.981819,11215
59032,966928,New Construction,3,1118,3,3000000,38,6 AVENUE,303,0,303,303,0,,3011180003,6,35,12902,BK37,40.681782,-73.974142,40.681782,-73.974142,11217
55437,966924,New Construction,3,1129,1,3418188,535,CARLTON AVENUE,298,0,298,298,0,,3011290001,8,35,163,BK64,40.681447,-73.970879,40.681447,-73.970879,11238
50602,231421,Preservation,3,1130,75,3027676,683,DEAN STREET,0,0,0,61,11493,3,3011300075,8,35,203,BK64,40.680062,-73.967314,40.680062,-73.967314,11238
50248,221746,Preservation,3,1142,6,3028013,655,CLASSON AVENUE,5,0,5,5,1251,4,3011420006,8,35,305,BK61,40.677963,-73.958951,40.677963,-73.958951,11238
58860,295903,Preservation,3,1149,52,3028306,634,FRANKLIN AVENUE,4,0,4,4,0,3,3011490052,8,35,305,BK61,40.676575,-73.955844,40.676575,-73.955844,11238
58860,374712,Preservation,3,1152,27,3028495,264,ST MARKS AVENUE,12,0,12,12,0,4,3011520027,8,35,205,BK64,40.678251,-73.967185,40.678251,-73.967185,11238
66670,357167,Preservation,3,1155,70,3028644,469,PROSPECT PLACE,8,0,8,8,2221,4,3011550070,8,35,305,BK61,40.676012,-73.960945,40.676012,-73.960945,11238
50248,357152,Preservation,3,1155,77,3028649,451,PROSPECT PLACE,9,0,9,9,1868,4,3011550077,8,35,305,BK61,40.676097,-73.961353,40.676097,-73.961353,11238
58860,357208,Preservation,3,1156,67,3028683,581,PROSPECT PLACE,4,0,4,4,0,4,3011560067,8,35,305,BK61,40.675239,-73.957247,40.675239,-73.957247,11238
48733,386227,Preservation,3,1159,4,3028779,665,VANDERBILT AVENUE,0,0,0,7,1716,4,3011590004,8,35,205,BK64,40.677068,-73.969064,40.677068,-73.969064,11238
58860,351984,Preservation,3,1163,54,3029013,637,PARK PLACE,6,0,6,6,0,3,3011630054,8,35,305,BK61,40.674223,-73.956909,40.674223,-73.956909,11238
49716,388933,Preservation,3,1173,53,3029404,802,WASHINGTON AVENUE,12,0,12,12,0,4,3011730053,8,35,207,BK64,40.673995,-73.963041,40.673995,-73.963041,11238
58860,373966,Preservation,3,1176,9,3324413,340,ST JOHNS PLACE,29,0,29,29,0,6,3011760009,8,35,215,BK64,40.674226,-73.966001,40.674226,-73.966001,11238
58860,823290,Preservation,3,1176,9,3324414,285,LINCOLN PLACE,29,0,29,29,0,6,3011760009,8,35,215,BK64,40.673535,-73.96638,40.673535,-73.96638,11238
49716,388945,Preservation,3,1176,98,3029544,840,WASHINGTON AVENUE,13,0,13,13,0,4,3011760098,8,35,215,BK64,40.673037,-73.962854,40.673037,-73.962854,11238
58661,221786,Preservation,3,1177,29,3029554,806,CLASSON AVENUE,14,0,14,14,0,5,3011770030,8,35,215,BK64,40.672839,-73.960825,40.672839,-73.960825,11238
58860,296012,Preservation,3,1178,51,3029601,782,FRANKLIN AVENUE,7,0,7,7,0,4,3011780051,8,35,217,BK61,40.671825,-73.957563,40.671825,-73.957563,11238
58855,326592,Preservation,3,1178,57,3029604,553,LINCOLN PLACE,17,0,17,17,6114,4,3011780057,8,35,217,BK61,40.671649,-73.958158,40.671649,-73.958158,11238
58855,326588,Preservation,3,1178,59,3029605,547,LINCOLN PLACE,17,0,17,17,6114,4,3011780059,8,35,217,BK61,40.671674,-73.958269,40.671674,-73.958269,11238
58855,326587,Preservation,3,1178,61,3029606,541,LINCOLN PLACE,20,0,20,20,5414,4,3011780061,8,35,217,BK61,40.671696,-73.958385,40.671696,-73.958385,11238
53157,349622,Preservation,3,1203,66,3029892,1445,PACIFIC STREET,8,0,8,8,2500,4,3012030066,8,36,313,BK61,40.677322,-73.943531,40.677322,-73.943531,11216
63913,303335,New Construction,3,1205,28,3029966,1350,BEDFORD AVENUE,94,0,94,94,8995,9,3012050028,8,35,221,BK61,40.677214,-73.952718,40.677214,-73.952718,11216
62057,349463,Preservation,3,1206,20,3029989,1216,PACIFIC STREET,5,0,5,5,4844,3,3012060020,8,36,315,BK61,40.677746,-73.951376,40.677746,-73.951376,11216
48626,214946,Preservation,3,1208,47,3030115,96,BROOKLYN AVENUE,0,0,0,8,6768,3,3012080047,8,36,313,BK61,40.676691,-73.944303,40.676691,-73.944303,11216
58860,208142,Preservation,3,1212,63,3030347,1057,BERGEN STREET,12,0,12,12,0,4,3012120063,8,36,315,BK61,40.676175,-73.951269,40.676175,-73.951269,11216
58860,295910,Preservation,3,1217,7,3030569,645,FRANKLIN AVENUE,8,0,8,8,0,4,3012170007,8,35,221,BK61,40.676391,-73.955891,40.676391,-73.955891,11238
58860,320854,Preservation,3,1222,41,3030775,122,KINGSTON AVENUE,6,0,6,6,0,3,3012220041,8,36,313,BK61,40.675457,-73.941637,40.675457,-73.941637,11213
48908,375049,Preservation,3,1223,1,3030801,915,ST MARKS AVENUE,4,0,4,4,4319,4,3012230001,8,36,311,BK61,40.674735,-73.941295,40.674735,-73.941295,11213
53157,208318,Preservation,3,1223,27,3030825,1346,BERGEN STREET,9,0,9,9,2446,4,3012230027,8,36,311,BK61,40.67555,-73.940039,40.67555,-73.940039,11213
58860,183367,Preservation,3,1223,42,3030837,152,ALBANY AVENUE,10,0,10,10,0,4,3012230042,8,36,311,BK61,40.675357,-73.938861,40.675357,-73.938861,11213
58860,183431,Preservation,3,1223,47,3030841,164,ALBANY AVENUE,12,0,12,12,0,4,3012230047,8,36,311,BK61,40.675044,-73.938879,40.675044,-73.938879,11213
48908,375084,Preservation,3,1223,51,3030843,973,ST MARKS AVENUE,8,0,8,8,5222,4,3012230051,8,36,311,BK61,40.674619,-73.939099,40.674619,-73.939099,11213
48908,375083,Preservation,3,1223,52,3030844,971,ST MARKS AVENUE,8,0,8,8,5332,4,3012230052,8,36,311,BK61,40.674622,-73.939161,40.674622,-73.939161,11213
58860,295940,Preservation,3,1224,2,3030858,683,FRANKLIN AVENUE,3,0,3,3,0,3,3012240002,8,35,221,BK61,40.675274,-73.956292,40.675274,-73.956292,11238
50248,363912,Preservation,3,1225,20,3030928,60,ROGERS AVENUE,3,0,3,3,655,3,3012250020,8,36,221,BK61,40.674754,-73.952835,40.674754,-73.952835,11216
58860,374980,Preservation,3,1227,14,3030996,718,ST MARKS AVENUE,18,0,18,18,0,6,3012270014,8,36,31701,BK61,40.675156,-73.949262,40.675156,-73.949262,11216
52757,205657,Preservation,3,1231,47,3031131,1430,BEDFORD AVENUE,8,0,8,8,2497,4,3012310047,8,35,221,BK61,40.674263,-73.953787,40.674263,-73.953787,11216
52757,807746,Preservation,3,1231,47,3031132,1432,BEDFORD AVENUE,8,0,8,8,2497,4,3012310047,8,35,221,BK61,40.674208,-73.953805,40.674208,-73.953805,11216
52757,807747,Preservation,3,1231,47,3031133,1434,BEDFORD AVENUE,8,0,8,8,2497,4,3012310047,8,35,221,BK61,40.674154,-73.953826,40.674154,-73.953826,11216
52757,807748,Preservation,3,1231,47,3031134,1440,BEDFORD AVENUE,7,0,7,7,2497,4,3012310047,8,35,221,BK61,40.673986,-73.953884,40.673986,-73.953884,11216
58860,205669,Preservation,3,1232,1,3031165,1447,BEDFORD AVENUE,8,0,8,8,0,4,3012320001,8,36,221,BK61,40.673808,-73.953924,40.673808,-73.953924,11216
58860,205661,Preservation,3,1232,6,3031169,1439,BEDFORD AVENUE,5,0,5,5,0,3,3012320006,8,36,221,BK61,40.673994,-73.953859,40.673994,-73.953859,11216
50248,205660,Preservation,3,1232,7,3031170,1435,BEDFORD AVENUE,5,0,5,5,1072,4,3012320007,8,36,221,BK61,40.674088,-73.953827,40.674088,-73.953827,11216
58860,352156,Preservation,3,1235,50,3031299,985,PARK PLACE,25,0,25,25,0,6,3012350050,8,36,341,BK61,40.673164,-73.94528,40.673164,-73.94528,11213
48908,352128,Preservation,3,1235,71,3031307,941,PARK PLACE,16,0,16,16,7636,4,3012350071,8,36,341,BK61,40.673223,-73.946318,40.673223,-73.946318,11213
58860,205680,Preservation,3,1238,40,3031426,1458,BEDFORD AVENUE,8,0,8,8,0,4,3012380040,8,35,219,BK61,40.673314,-73.954126,40.673314,-73.954126,11216
53157,376867,Preservation,3,1238,46,3031431,721,STERLING PLACE,4,0,4,4,1848,4,3012380046,8,35,219,BK61,40.672905,-73.955035,40.672905,-73.955035,11216
58860,205677,Preservation,3,1239,13,3031464,1455,BEDFORD AVENUE,6,0,6,6,0,4,3012390013,8,36,219,BK61,40.673374,-73.954083,40.673374,-73.954083,11216
58860,205675,Preservation,3,1239,14,3031465,1453,BEDFORD AVENUE,3,0,3,3,0,4,3012390014,8,36,219,BK61,40.673437,-73.954058,40.673437,-73.954058,11216
53157,374219,Preservation,3,1248,46,3031951,907,ST JOHNS PLACE,5,0,5,5,1807,3,3012480046,8,35,31702,BK61,40.671541,-73.948406,40.671541,-73.948406,11216
58860,374118,Preservation,3,1253,17,3032190,738,ST JOHNS PLACE,8,0,8,8,0,4,3012530017,8,35,219,BK61,40.671821,-73.953842,40.671821,-73.953842,11216
48626,363723,Preservation,3,1254,6,3032217,177,ROGERS AVENUE,0,0,0,8,8216,4,3012540006,8,35,31702,BK61,40.67131,-73.953136,40.67131,-73.953136,11216
53157,288052,Preservation,3,1265,46,3032842,869,EASTERN PARKWAY,8,0,8,8,2566,4,3012650046,8,35,337,BK61,40.669281,-73.939843,40.669281,-73.939843,11213
65291,988140,New Construction,3,1274,2,3033161,1089,PRESIDENT STREET,60,0,60,60,8216,8,3012740001,9,35,323,BK63,40.668297,-73.954613,40.668297,-73.954613,11225
65291,988250,New Construction,3,1274,101,3033161,1101,PRESIDENT STREET,191,0,191,355,22027,15,3012740001,9,35,323,BK63,40.668277,-73.954267,40.668277,-73.954267,11225
57533,355186,Preservation,3,1283,1,3337867,1238,PRESIDENT STREET,0,239,239,239,0,15,3012830001,9,35,319,BK63,40.667962,-73.948784,40.667962,-73.948784,11225
49657,,Preservation,,,,,N/A,N/A,0,0,0,0,0,6,,,,,N/A,,,,,
53157,349735,Preservation,3,1340,40,3035653,1600,PACIFIC STREET,4,0,4,4,1520,4,3013400040,8,36,311,BK61,40.676906,-73.936289,40.676906,-73.936289,11213
50248,349855,Preservation,3,1344,104,3035731,1892,PACIFIC STREET,4,0,4,4,1351,3,3013440104,8,41,307,BK61,40.676251,-73.924255,40.676251,-73.924255,11233
50248,349884,Preservation,3,1344,118,3035739,1920,PACIFIC STREET,3,0,3,3,1686,3,3013440118,8,41,307,BK61,40.67619,-73.923123,40.67619,-73.923123,11233
50248,349890,Preservation,3,1344,124,3035745,1932,PACIFIC STREET,3,0,3,3,1686,3,3013440124,8,41,307,BK61,40.676174,-73.922839,40.676174,-73.922839,11233
50248,183277,Preservation,3,1346,9,3035759,1494,DEAN STREET,5,0,5,5,926,4,3013460009,8,36,311,BK61,40.676254,-73.938557,40.676254,-73.938557,11213
48625,362389,Preservation,3,1368,1,3036296,1493,PARK PLACE,0,0,0,19,17493,4,3013680001,8,36,347,BK61,40.672194,-73.927548,40.672194,-73.927548,11213
52758,351579,Preservation,3,1374,11,3036599,1492,PARK PLACE,22,0,22,22,4950,4,3013740011,8,36,347,BK61,40.672178,-73.927551,40.672178,-73.927551,11213
48625,849296,Preservation,3,1381,36,3036924,1682-1700,STERLING PLACE,0,0,0,32,29150,,3013810036,8,41,359,BK61,40.671038,-73.923065,40.671038,-73.923065,11233
46299,957262,New Construction,3,1384,52,3413922,1339,LINCOLN PLACE,0,0,0,87,6492,12,3013840052,8,35,351,BK61,40.669814,-73.932247,40.669814,-73.932247,11213
52757,215387,Preservation,3,1386,48,3037182,268,BUFFALO AVENUE,32,0,32,32,8380,4,3013860048,8,36,357,BK61,40.669742,-73.925474,40.669742,-73.925474,11213
52757,326400,Preservation,3,1386,68,3037195,1491,LINCOLN PLACE,16,0,16,16,5100,4,3013860068,8,36,357,BK61,40.669531,-73.927089,40.669531,-73.927089,11213
58860,215386,Preservation,3,1387,7,3037201,261,BUFFALO AVENUE,36,0,36,36,0,4,3013870007,8,41,359,BK61,40.669991,-73.925427,40.669991,-73.925427,11213
48624,326470,Preservation,3,1387,57,3037220,1619,LINCOLN PLACE,6,0,6,6,5035,3,3013870057,8,41,359,BK61,40.669323,-73.923268,40.669323,-73.923268,11233
53157,183665,Preservation,3,1388,4,3037243,319,ALBANY AVENUE,6,0,6,6,1100,3,3013880004,8,35,337,BK61,40.669624,-73.939382,40.669624,-73.939382,11213
58860,326267,Preservation,3,1389,20,3037291,1234,LINCOLN PLACE,16,0,16,16,0,4,3013890020,8,35,353,BK61,40.669978,-73.935538,40.669978,-73.935538,11213
50223,362423,Preservation,3,1391,39,3037370,270,ROCHESTER AVENUE,16,0,16,16,15301,4,3013910039,8,41,349,BK61,40.669365,-73.928293,40.669365,-73.928293,11213
58860,287584,Preservation,3,1393,58,3037444,1347,EASTERN PARKWAY,11,0,11,11,0,4,3013930058,8,41,359,BK61,40.668426,-73.923706,40.668426,-73.923706,11233
50206,383480,Preservation,3,1399,62,3037636,1933,UNION STREET,66,0,66,66,90477,6,3013990062,8,41,359,BK61,40.667452,-73.92419,40.667452,-73.92419,11233
50206,383478,Preservation,3,1399,115,3037639,1920,UNION STREET,42,0,42,42,62412,6,3013990115,8,41,359,BK61,40.667424,-73.923999,40.667424,-73.923999,11233
50206,287193,Preservation,3,1399,145,3037641,1169,EAST NEW YORK AVENUE,29,0,29,29,35980,4,3013990145,8,41,359,BK61,40.666675,-73.923744,40.666675,-73.923744,11212
52758,349937,Preservation,3,1432,68,3038557,327,HOWARD AVENUE,16,0,16,16,2700,4,3014320068,16,41,303,BK79,40.67641,-73.919266,40.67641,-73.919266,11233
52758,185927,Preservation,3,1433,33,3038568,2174,ATLANTIC AVENUE,18,0,18,18,4450,4,3014330033,16,41,303,BK79,40.676536,-73.914503,40.676536,-73.914503,11233
61575,972764,New Construction,3,1436,6,3337899,1860,EASTERN PARKWAY EXTENSION,67,0,67,67,6800,10,3014360006,16,37,36502,BK79,40.675822,-73.908126,40.675822,-73.908126,11233
58555,927153,New Construction,3,1446,56,3000000,1915,BERGEN STREET,2,1,3,3,1279,3,3014460056,16,41,303,BK79,40.674353,-73.917823,40.674353,-73.917823,11233
50410,980814,New Construction,3,1447,1,3413938,331,SARATOGA AVENUE,80,0,80,80,13445,5,3014470001,16,41,303,BK79,40.674495,-73.916658,40.674495,-73.916658,11233
58555,927732,New Construction,3,1447,14,3000000,2164,DEAN STREET,2,1,3,3,1276,3,3014470014,16,41,303,BK79,40.675008,-73.915778,40.675008,-73.915778,11233
58555,965967,New Construction,3,1447,20,3000000,2178,DEAN STREET,2,1,3,3,1196,3,3014470020,16,41,303,BK79,40.674988,-73.91545,40.674988,-73.91545,11233
44369,976936,New Construction,3,1447,67,3424209,1969,BERGEN STREET,0,0,0,16,2907,5,3014470067,16,41,303,BK79,40.674225,-73.915533,40.674225,-73.915533,11233
44288,946784,New Construction,3,1450,8,3000000,203,MOTHER GASTON BOULEVARD,0,4,4,4,5139,4,3014500008,16,37,36502,BK79,40.674439,-73.908312,40.674439,-73.908312,11233
44288,947359,New Construction,3,1450,8,3000000,2390,DEAN STREET,0,3,3,3,5240,4,3014500008,16,37,36502,BK79,40.674579,-73.907955,40.674579,-73.907955,11233
44288,947360,New Construction,3,1450,8,3000000,2394,DEAN STREET,0,4,4,4,5282,4,3014500008,16,37,36502,BK79,40.674573,-73.907858,40.674573,-73.907858,11233
44288,947361,New Construction,3,1450,8,3000000,2398,DEAN STREET,0,4,4,4,4499,4,3014500008,16,37,36502,BK79,40.674568,-73.90776,40.674568,-73.90776,11233
44369,927815,New Construction,3,1451,42,3420444,404,HOWARD AVENUE,0,0,0,14,2194,4,3014510042,16,41,303,BK79,40.673937,-73.919514,40.673937,-73.919514,11233
44369,943963,New Construction,3,1451,48,3420446,414,HOWARD AVENUE,0,0,0,7,2073,4,3014510048,16,41,303,BK79,40.673676,-73.919539,40.673676,-73.919539,11233
44369,927816,New Construction,3,1452,1,3420448,1459,ST. MARKS AVENUE,0,0,0,7,1809,4,3014520001,16,41,303,BK79,40.673528,-73.919125,40.673528,-73.919125,11233
48624,366365,Preservation,3,1452,51,3039059,354,SARATOGA AVENUE,12,0,12,12,10460,4,3014520051,16,41,303,BK79,40.673578,-73.916764,40.673578,-73.916764,11233
